iter	RMSE
1514	0.1013343193
1515	0.101314819
1516	0.1012882325
1517	0.1012678188
1518	0.1012469965
1519	0.1012215541
1520	0.1011951614
1521	0.1011756367
1522	0.1011434065
1523	0.1011134312
1524	0.1010951899
1525	0.1010742946
1526	0.1010523701
1527	0.1010327649
1528	0.101009069
1529	0.1009943196
1530	0.1009650345
1531	0.1009449037
1532	0.1009200464
1533	0.1008978842
1534	0.100879787
1535	0.1008605962
1536	0.1008376925
1537	0.1008167967
1538	0.1007982818
1539	0.100782999
1540	0.1007526525
1541	0.1007327953
1542	0.1007074517
1543	0.1006828469
1544	0.1006605245
1545	0.1006466395
1546	0.1006285351
1547	0.1006036025
1548	0.1005850964
1549	0.1005679397
1550	0.1005459303
1551	0.1005229058
1552	0.1005055264
1553	0.1004811065
1554	0.1004617627
1555	0.1004405035
1556	0.100422798
1557	0.1004015224
1558	0.1003815494
1559	0.1003562347
1560	0.1003380471
1561	0.1003168301
1562	0.100296029
1563	0.1002739515
1564	0.1002516131
1565	0.1002266076
1566	0.1002069618
1567	0.1001916386
1568	0.1001744135
1569	0.100148419
1570	0.1001250932
1571	0.1001060616
1572	0.1000873169
1573	0.1000656319
1574	0.1000398127
1575	0.1000213121
1576	0.100000817
1577	0.09998024477
1578	0.09996297042
1579	0.09994124139
1580	0.09992069336
1581	0.09990324454
1582	0.09988264643
1583	0.09985557416
1584	0.09983036773
1585	0.09981363843
1586	0.09979028652
1587	0.0997715847
1588	0.09973933082
1589	0.09971901287
1590	0.0996949551
1591	0.09967869779
1592	0.0996545495
1593	0.09963686318
1594	0.0996154178
1595	0.0995955092
1596	0.09957167335
1597	0.09955143051
1598	0.09953339813
1599	0.09951737261
1600	0.09949172628
1601	0.09946942452
1602	0.09944903637
1603	0.0994253183
1604	0.09940504875
1605	0.09937866663
1606	0.09935326584
1607	0.09933727557
1608	0.09931385442
1609	0.09929703054
1610	0.09927608027
1611	0.09925634235
1612	0.09923738321
1613	0.099221438
1614	0.0991956992
1615	0.09918523633
1616	0.09916517702
1617	0.09913806103
1618	0.09911815859
1619	0.09910051467
1620	0.09908383955
1621	0.0990574533
1622	0.09903883003
1623	0.0990207178
1624	0.09900044074
1625	0.09898226252
1626	0.09896010477
1627	0.09894128493
1628	0.09891785233
1629	0.09889637017
1630	0.09887876436
1631	0.09886433262
1632	0.09884513449
1633	0.09882870598
1634	0.09881280487
1635	0.09879849424
1636	0.09878228118
1637	0.09876018606
1638	0.09874453436
1639	0.09872317568
1640	0.09868864443
1641	0.09866770502
1642	0.09865027291
1643	0.09862550182
1644	0.09860868764
1645	0.09858419788
1646	0.09856536615
1647	0.09854318447
1648	0.09852647566
1649	0.09850256946
1650	0.09848573511
1651	0.09846472943
1652	0.09844598815
1653	0.09842344104
1654	0.09840898347
1655	0.09838095304
1656	0.09835848166
1657	0.09833383057
1658	0.09831343591
1659	0.09829691473
1660	0.09827973301
1661	0.09825826933
1662	0.09823397547
1663	0.09822420058
1664	0.09820832829
1665	0.09819571926
1666	0.09817926874
1667	0.09814859297
1668	0.09813277299
1669	0.09811639189
1670	0.098100092
1671	0.09807963509
1672	0.09806263511
1673	0.09805210451
1674	0.09802797147
1675	0.09801080337
1676	0.09799596681
1677	0.09798097545
1678	0.09795398864
1679	0.09792840923
1680	0.09790140685
1681	0.09788356164
1682	0.0978651263
1683	0.09784801256
1684	0.0978330247
1685	0.09780708593
1686	0.09778532416
1687	0.09776108537
1688	0.09774349914
1689	0.09772582864
1690	0.09770329792
1691	0.09767950602
1692	0.09765648779
1693	0.09763947566
1694	0.0976262305
1695	0.09761167956
1696	0.09759887139
1697	0.0975753037
1698	0.09755692542
1699	0.09753224804
1700	0.09751362381
1701	0.09749151374
1702	0.09747201158
1703	0.0974574943
1704	0.09743698432
1705	0.09741002971
1706	0.09738509138
1707	0.09736825324
1708	0.09734670363
1709	0.09732980978
1710	0.09730175786
1711	0.09728221434
1712	0.09726100071
1713	0.09723824589
1714	0.09720917729
1715	0.09718858983
1716	0.09717208687
1717	0.09714437213
1718	0.09712663941
1719	0.09711322785
1720	0.09709410339
1721	0.09707052758
1722	0.09705343383
1723	0.09702790208
1724	0.09700403751
1725	0.09698470358
1726	0.09696881769
1727	0.09695137571
1728	0.09693065986
1729	0.09691280962
1730	0.09689972962
1731	0.09688322103
1732	0.09687286505
1733	0.09686030634
1734	0.09684429498
1735	0.09682600466
1736	0.0968088899
1737	0.09679040122
1738	0.09676934968
1739	0.09674943581
1740	0.09672768513
1741	0.0967071109
1742	0.09668815178
1743	0.09667002928
1744	0.09665375939
1745	0.09663214282
1746	0.09661628023
1747	0.09660531535
1748	0.09658920597
1749	0.0965730651
1750	0.09654304801
1751	0.09653151949
1752	0.09650960281
1753	0.09649753819
1754	0.09648617375
1755	0.09646757582
1756	0.09644695291
1757	0.09642963294
1758	0.0964127367
1759	0.09639305413
1760	0.09637927652
1761	0.09636010161
1762	0.09634181125
1763	0.09632275786
1764	0.09630862791
1765	0.09629448843
1766	0.09627373682
1767	0.09625585241
1768	0.09623381526
1769	0.09621643476
1770	0.09619531307
1771	0.09618389707
1772	0.09617291237
1773	0.09615324756
1774	0.09613809729
1775	0.09612278254
1776	0.09610363111
1777	0.09608830947
1778	0.09607262193
1779	0.09604995136
1780	0.09603188468
1781	0.09601218012
1782	0.09600002028
1783	0.09598938812
1784	0.09596576544
1785	0.09594651922
1786	0.09592945674
1787	0.095921248
1788	0.09589951844
1789	0.09587943639
1790	0.0958686274
1791	0.09584837738
1792	0.09582898327
1793	0.09580862954
1794	0.09579553078
1795	0.0957765258
1796	0.0957561509
1797	0.09573907027
1798	0.09572133908
1799	0.09570058747
1800	0.09568900902
1801	0.09566866151
1802	0.09565196484
1803	0.09563067192
1804	0.09561341266
1805	0.09559490767
1806	0.0955745038
1807	0.09555402542
1808	0.09553964819
1809	0.09551386853
1810	0.09549309992
1811	0.09547679959
1812	0.09545577864
1813	0.0954397742
1814	0.09542500547
1815	0.09540830041
1816	0.095389533
1817	0.09537167654
1818	0.09535958775
1819	0.09534487344
1820	0.09532511332
1821	0.09530296869
1822	0.09528788217
1823	0.09526998273
1824	0.09525227161
1825	0.0952383525
1826	0.09522061759
1827	0.09520472383
1828	0.09517890657
1829	0.09516110662
1830	0.09513553268
1831	0.0951184002
1832	0.09510486538
1833	0.09509015692
1834	0.09507285825
1835	0.09505485698
1836	0.09504295743
1837	0.09501785199
1838	0.09500156711
1839	0.09498586524
1840	0.09496029979
1841	0.09494005744
1842	0.09492628752
1843	0.0949147088
1844	0.0949038333
1845	0.09488321078
1846	0.0948682338
1847	0.09486041411
1848	0.094849509
1849	0.09482627199
1850	0.09480747411
1851	0.09479223466
1852	0.09477554937
1853	0.09475526053
1854	0.09473626858
1855	0.09471858827
1856	0.09470332992
1857	0.09468462995
1858	0.09466871624
1859	0.09465077233
1860	0.09463459197
1861	0.09461652223
1862	0.09458664519
1863	0.09457297777
1864	0.09456327889
1865	0.0945526168
1866	0.09453870118
1867	0.09451111779
1868	0.09448752947
1869	0.0944782902
1870	0.09445660657
1871	0.09444091563
1872	0.09441571974
1873	0.09439963765
1874	0.09438278691
1875	0.09436390403
1876	0.09434576023
1877	0.0943304916
1878	0.09432206759
1879	0.0943050897
1880	0.09428479687
1881	0.09426190566
1882	0.09424640397
1883	0.09423544704
1884	0.09422440013
1885	0.09419562779
1886	0.09417471677
1887	0.09416011741
1888	0.09413773254
1889	0.09411918057
1890	0.0940987581
1891	0.09408768353
1892	0.09407796242
1893	0.09405891089
1894	0.09404312233
1895	0.09402853105
1896	0.0940065261
1897	0.09398982683
1898	0.09396424674
1899	0.09394441259
1900	0.09393177802
1901	0.09391399165
1902	0.09389449145
1903	0.09387503274
1904	0.09385954722
1905	0.09384506804
1906	0.09382517218
1907	0.09380659006
1908	0.09378446829
1909	0.09376111212
1910	0.0937412216
1911	0.09372618474
1912	0.09371824128
1913	0.09370192681
1914	0.09368809079
1915	0.09367030108
1916	0.0936517316
1917	0.09363326814
1918	0.09361964526
1919	0.093603609
1920	0.09358902494
1921	0.09356561559
1922	0.09355753286
1923	0.09352990227
1924	0.09352050597
1925	0.09350295118
1926	0.09348677262
1927	0.09347725345
1928	0.09345686227
1929	0.09344895509
1930	0.09343413706
1931	0.09342642573
1932	0.09341286874
1933	0.09339126785
1934	0.09337338224
1935	0.0933573876
1936	0.0933388624
1937	0.09331726935
1938	0.09330691468
1939	0.0932911514
1940	0.09327919109
1941	0.09327094424
1942	0.09325311037
1943	0.09323318614
1944	0.09320974237
1945	0.09319145506
1946	0.09317711774
1947	0.09316730766
1948	0.09315701893
1949	0.09313378658
1950	0.09312375999
1951	0.09310260748
1952	0.09309184721
1953	0.09307543765
1954	0.09306679542
1955	0.09305110553
1956	0.09303185549
1957	0.09301721106
1958	0.09300394768
1959	0.09298754384
1960	0.09296890679
1961	0.09295545121
1962	0.09293710723
1963	0.09291675925
1964	0.09289148178
1965	0.09286901399
1966	0.09284770196
1967	0.09283252286
1968	0.09281270081
1969	0.0927938859
1970	0.0927770994
1971	0.09275570766
1972	0.0927360567
1973	0.09272022577
1974	0.09271106897
1975	0.09269885765
1976	0.09268632968
1977	0.09267068316
1978	0.09265834966
1979	0.09264847045
1980	0.09263883006
1981	0.09261523224
1982	0.09259919104
1983	0.09258822096
1984	0.0925692786
1985	0.09255784479
1986	0.09253938444
1987	0.09252807758
1988	0.09251200759
1989	0.09250067872
1990	0.09248852868
1991	0.09246607918
1992	0.09245421272
1993	0.09242958576
1994	0.09241612594
1995	0.09239547959
1996	0.09237925469
1997	0.09236781899
1998	0.0923570515
1999	0.09233501983
2000	0.09231718436
2001	0.09229634288
2002	0.09228231658
2003	0.09227030095
2004	0.09225664892
2005	0.09223911774
2006	0.09222691799
2007	0.0922099479
2008	0.09219663277
2009	0.0921764683
2010	0.0921616112
2011	0.09214928498
2012	0.09213543498
2013	0.09211558375
2014	0.0921056404
2015	0.09208982752
2016	0.09207532641
2017	0.09206663283
2018	0.09205900684
2019	0.09204308648
2020	0.09203114263
2021	0.0920192922
2022	0.09200963595
2023	0.09199870216
2024	0.09198476417
2025	0.09197129104
2026	0.09194739524
2027	0.09193174574
2028	0.09191196189
2029	0.09190128051
2030	0.0918749679
2031	0.09185078798
2032	0.09183282694
2033	0.09182223568
2034	0.09181416677
2035	0.09179742666
2036	0.09179049373
2037	0.09177457278
2038	0.09176302274
2039	0.09173601268
2040	0.09172176326
2041	0.0917031592
2042	0.09168476111
2043	0.09167336785
2044	0.09165668273
2045	0.09164109976
2046	0.09163222498
2047	0.09161917519
2048	0.0915996733
2049	0.09158227181
2050	0.09156773047
2051	0.09154875957
2052	0.09152978106
2053	0.09151699626
2054	0.09150121242
2055	0.09148211067
2056	0.09147453076
2057	0.09145430266
2058	0.09143622157
2059	0.09142375438
2060	0.09140959542
2061	0.09139303914
2062	0.091383732
2063	0.09137706548
2064	0.09135424486
2065	0.09134634593
2066	0.09132909499
2067	0.09130729247
2068	0.09129048533
2069	0.09126493006
2070	0.09125241886
2071	0.09124308246
2072	0.09122141291
2073	0.09119582361
2074	0.09118506937
2075	0.09116490463
2076	0.09114256077
2077	0.09113183511
2078	0.0911151374
2079	0.0910958369
2080	0.09107962044
2081	0.09107169041
2082	0.09105125585
2083	0.09103432576
2084	0.0910076204
2085	0.09098958337
2086	0.09096755714
2087	0.09095399564
2088	0.09093829181
2089	0.09092643493
2090	0.09090352675
2091	0.09088668276
2092	0.09087204878
2093	0.09085311708
2094	0.09084230195
2095	0.09082582457
2096	0.09080481079
2097	0.09078990326
2098	0.0907679202
2099	0.09076035455
2100	0.09074380801
2101	0.09072368927
2102	0.09071269229
2103	0.09069710591
2104	0.09067717222
2105	0.0906665053
2106	0.09065333094
2107	0.09064559057
2108	0.09063077145
2109	0.09061102028
2110	0.09059229029
2111	0.0905833158
2112	0.09056431677
2113	0.09055269986
2114	0.09054197272
2115	0.09052864885
2116	0.09051041249
2117	0.09049499806
2118	0.09047823548
2119	0.09047060133
2120	0.09045220221
2121	0.09043996614
2122	0.09043113119
2123	0.09042236417
2124	0.09041116098
2125	0.09039643677
2126	0.0903776265
2127	0.09036559343
2128	0.09034675205
2129	0.09033245026
2130	0.09031995278
2131	0.09030225233
2132	0.09027869599
2133	0.09025785495
2134	0.09024481564
2135	0.09023307836
2136	0.09021561787
2137	0.09020758223
2138	0.09019312359
2139	0.09018557934
2140	0.09016869413
2141	0.0901559476
2142	0.09013473375
2143	0.09011787137
2144	0.09010719153
2145	0.09008583045
2146	0.09007746849
2147	0.09006974234
2148	0.09005376311
2149	0.09004123664
2150	0.0900337259
2151	0.09001351051
2152	0.09000199173
2153	0.08998491025
2154	0.08997185278
2155	0.08995800126
2156	0.08994275378
2157	0.08993385559
2158	0.0899273657
2159	0.0899124278
2160	0.08989729764
2161	0.0898795255
2162	0.08987005717
2163	0.08984930604
2164	0.0898353542
2165	0.08981986527
2166	0.08980155527
2167	0.08978118576
2168	0.08976746534
2169	0.08975223776
2170	0.08973434854
2171	0.08971699023
2172	0.08969788223
2173	0.08967736546
2174	0.08966149904
2175	0.08964139674
2176	0.08962850318
2177	0.0896120089
2178	0.08959521532
2179	0.08958360262
2180	0.08956520375
2181	0.08954411829
2182	0.08953222427
2183	0.08951653294
2184	0.08949775594
2185	0.08947724724
2186	0.08946692162
2187	0.08945296487
2188	0.08943534294
2189	0.08942721801
2190	0.08940953919
2191	0.08939491374
2192	0.08938697217
2193	0.08937929527
2194	0.08935745052
2195	0.0893514053
2196	0.08934425834
2197	0.08932478251
2198	0.08930977688
2199	0.08929943364
2200	0.08928394024
2201	0.08927323495
2202	0.08925245626
2203	0.08924013296
2204	0.08922207831
2205	0.08920471409
2206	0.08918401717
2207	0.0891693156
2208	0.08915401556
2209	0.08914738484
2210	0.08912994829
2211	0.08912205436
2212	0.08910465087
2213	0.08908412022
2214	0.08906802782
2215	0.08905612522
2216	0.08903561878
2217	0.08901843111
2218	0.08899807744
2219	0.0889891758
2220	0.08897394461
2221	0.08895806112
2222	0.08893775891
2223	0.08893094159
2224	0.08891999053
2225	0.08890961162
2226	0.08889349452
2227	0.0888856923
2228	0.08886124373
2229	0.08885512066
2230	0.08884741745
2231	0.08883130331
2232	0.08881016887
2233	0.08879470928
2234	0.08877912329
2235	0.08875497138
2236	0.08874431797
2237	0.08873337342
2238	0.08871692796
2239	0.08869692861
2240	0.08867695871
2241	0.08866619147
2242	0.08865073091
2243	0.08863673771
2244	0.08862971758
2245	0.0886139304
2246	0.08859426217
2247	0.08858571797
2248	0.0885727855
2249	0.08856020337
2250	0.08854876674
2251	0.08853509087
2252	0.08851850071
2253	0.08850443707
2254	0.08848444752
2255	0.08846903527
2256	0.08845509085
2257	0.08844859445
2258	0.0884333753
2259	0.08842371676
2260	0.0884107922
2261	0.08840290998
2262	0.08838629311
2263	0.08837033748
2264	0.08835730905
2265	0.08834749146
2266	0.08833588154
2267	0.08831881564
2268	0.08830434309
2269	0.08829114064
2270	0.08826778426
2271	0.08824849691
2272	0.08823104226
2273	0.08821541265
2274	0.08820163232
2275	0.08818188121
2276	0.0881750607
2277	0.08815597979
2278	0.08813934932
2279	0.08812653524
2280	0.08811494389
2281	0.08808917766
2282	0.08808200545
2283	0.08807209144
2284	0.08805727158
2285	0.08804185828
2286	0.08802780857
2287	0.0880147024
2288	0.0880024325
2289	0.0879884106
2290	0.08797643598
2291	0.08795706047
2292	0.08794757458
2293	0.08793102115
2294	0.08791385256
2295	0.08790239052
2296	0.0878902863
2297	0.08787688164
2298	0.08785981726
2299	0.08784454517
2300	0.08783539142
2301	0.08782205349
2302	0.08781462993
2303	0.08780445201
2304	0.08778773579
2305	0.08777851112
2306	0.08776144689
2307	0.08774867347
2308	0.08773734498
2309	0.08772469081
2310	0.0877110668
2311	0.0877034725
2312	0.08768985133
2313	0.08767575053
2314	0.08766171399
2315	0.08764516741
2316	0.08763087499
2317	0.08762038735
2318	0.08761228164
2319	0.08759928603
2320	0.08758518648
2321	0.08756859264
2322	0.08755120474
2323	0.08754336096
2324	0.08753020377
2325	0.08751469949
2326	0.08750375964
2327	0.08749049993
2328	0.08747130907
2329	0.08746054258
2330	0.08745050042
2331	0.08743956912
2332	0.08742648226
2333	0.08741165308
2334	0.08739231497
2335	0.08738319689
2336	0.08737022168
2337	0.08735686934
2338	0.08734275049
2339	0.08733306142
2340	0.08731652076
2341	0.0873057779
2342	0.08729485799
2343	0.08728633096
2344	0.08728109916
2345	0.08726249672
2346	0.08724884385
2347	0.08723028224
2348	0.08721621454
2349	0.08720852999
2350	0.08719827686
2351	0.08718642208
2352	0.08716802726
2353	0.08715195349
2354	0.08714565574
2355	0.08713310291
2356	0.08712043188
2357	0.08711014828
2358	0.0870992909
2359	0.08708197086
2360	0.08707031258
2361	0.08705798102
2362	0.08704596531
2363	0.08702985846
2364	0.08701616686
2365	0.08699802111
2366	0.08697996691
2367	0.08696221408
2368	0.08694801735
2369	0.08693722845
2370	0.08692091042
2371	0.08691299017
2372	0.08690587219
2373	0.08688886589
2374	0.08687818339
2375	0.08686373813
2376	0.08685312482
2377	0.08684247193
2378	0.08683315332
2379	0.08681797679
2380	0.08680906099
2381	0.08679480236
2382	0.08678314836
2383	0.08677641197
2384	0.08675670496
2385	0.08673903886
2386	0.08672340175
2387	0.08671557609
2388	0.08670571475
2389	0.08668850091
2390	0.0866786252
2391	0.08666619195
2392	0.08665388649
2393	0.08663497601
2394	0.08662234834
2395	0.08661320901
2396	0.086600105
2397	0.08658647184
2398	0.08657527069
2399	0.08656150327
2400	0.08654280463
2401	0.08653035279
2402	0.08651800443
2403	0.0864994898
2404	0.08648360189
2405	0.08647042765
2406	0.08646004019
2407	0.08644436408
2408	0.08643526005
2409	0.08642284041
2410	0.08641025968
2411	0.08640001622
2412	0.08638711197
2413	0.08638028889
2414	0.08635744275
2415	0.08635045816
2416	0.08633419222
2417	0.08631978397
2418	0.08630704456
2419	0.08629915877
2420	0.08628253814
2421	0.0862671057
2422	0.0862584836
2423	0.08624891241
2424	0.08623255179
2425	0.08622364379
2426	0.08621137381
2427	0.08619985927
2428	0.08618626412
2429	0.08617118525
2430	0.08616237869
2431	0.08615011193
2432	0.08613273767
2433	0.08611553178
2434	0.08610187681
2435	0.08608666897
2436	0.08607033355
2437	0.08606070586
2438	0.08605058182
2439	0.08604164767
2440	0.08603131293
2441	0.08601958478
2442	0.08600637908
2443	0.08599800809
2444	0.08597991617
2445	0.08596640498
2446	0.08595100949
2447	0.08594103888
2448	0.08592556102
2449	0.08590762473
2450	0.08589241241
2451	0.08587924331
2452	0.08586924332
2453	0.08585201882
2454	0.08584562408
2455	0.08584019746
2456	0.08582519484
2457	0.08580996435
2458	0.08578760977
2459	0.08577878919
2460	0.08575986644
2461	0.08575316304
2462	0.08573640813
2463	0.08572258146
2464	0.08571007623
2465	0.08569994194
2466	0.08568233049
2467	0.08566913658
2468	0.08566266978
2469	0.08564581425
2470	0.0856310098
2471	0.08560884892
2472	0.08560120449
2473	0.08559483718
2474	0.08558013822
2475	0.08556271079
2476	0.08554410019
2477	0.08553133731
2478	0.08551897543
2479	0.08550348105
2480	0.0854952912
2481	0.08548987151
2482	0.08548142126
2483	0.08547260935
2484	0.08546265718
2485	0.08544595655
2486	0.08543063613
2487	0.08541874626
2488	0.08540882815
2489	0.08539728807
2490	0.08538387839
2491	0.08536919036
2492	0.08535794307
2493	0.08534346589
2494	0.08532811526
2495	0.08531838545
2496	0.08531253182
2497	0.08530470485
2498	0.08529988492
2499	0.08529274957
2500	0.08527687659
2501	0.08526260242
2502	0.08525091283
2503	0.085231072
2504	0.08521786968
2505	0.08520318776
2506	0.0851859584
2507	0.08517449075
2508	0.08515679033
2509	0.08514332873
2510	0.08513021002
2511	0.08510848057
2512	0.08509215174
2513	0.08507519956
2514	0.08505990902
2515	0.08504461694
2516	0.08503862408
2517	0.08502670225
2518	0.08501553708
2519	0.08500160891
2520	0.08498523829
2521	0.0849675601
2522	0.08495534071
2523	0.08494497649
2524	0.08492351375
2525	0.08490650019
2526	0.08489340612
2527	0.08488043015
2528	0.08486362367
2529	0.08485311324
2530	0.0848399991
2531	0.08482911958
2532	0.08482033271
2533	0.08480828802
2534	0.08479526288
2535	0.08478375172
2536	0.08476927231
2537	0.08475991487
2538	0.08474939344
2539	0.08474329421
2540	0.08473442522
2541	0.08471877702
2542	0.08470492509
2543	0.08468990261
2544	0.08467617503
2545	0.08465945218
2546	0.08464797325
2547	0.08464309229
2548	0.08462763085
2549	0.08461312667
2550	0.08460232198
2551	0.08459401756
2552	0.08458378882
2553	0.08457527567
2554	0.08456106375
2555	0.08454450772
2556	0.08452886077
2557	0.08452219565
2558	0.08451071196
2559	0.08449440549
2560	0.08448790819
2561	0.08447692083
2562	0.08446186617
2563	0.08444697745
2564	0.08443574622
2565	0.0844267628
2566	0.08441804246
2567	0.0844077279
2568	0.08439670361
2569	0.08438560148
2570	0.08437626059
2571	0.08436146827
2572	0.08434684515
2573	0.08433058686
2574	0.08431480781
2575	0.08430712621
2576	0.08429388658
2577	0.08427973775
2578	0.0842701452
2579	0.08425281733
2580	0.08423858189
2581	0.08422591969
2582	0.08421140862
2583	0.08419387029
2584	0.08418288513
2585	0.08416331557
2586	0.08415721391
2587	0.08414511987
2588	0.08413219172
2589	0.08411761376
2590	0.0841022575
2591	0.08409464262
2592	0.08408461406
2593	0.08407148888
2594	0.08406001194
2595	0.08404992146
2596	0.08403892292
2597	0.08403013467
2598	0.08401571479
2599	0.08399846681
2600	0.08399251534
2601	0.08398091838
2602	0.08397300249
2603	0.0839647375
2604	0.08395039647
2605	0.08393601088
2606	0.08392451026
2607	0.08391148304
2608	0.08390067203
2609	0.08388472395
2610	0.08387051848
2611	0.0838568265
2612	0.08384489013
2613	0.08383744461
2614	0.08381940672
2615	0.08381152642
2616	0.08380011627
2617	0.08378089355
2618	0.08377058632
2619	0.08375999459
2620	0.08374675449
2621	0.0837330951
2622	0.08372435941
2623	0.08371813597
2624	0.08371103952
2625	0.0836978106
2626	0.08369082158
2627	0.08368399643
2628	0.08366811265
2629	0.08364738204
2630	0.08363437682
2631	0.08362073805
2632	0.0836018414
2633	0.08359608397
2634	0.083585982
2635	0.08357323448
2636	0.08356188076
2637	0.08354723622
2638	0.08353419614
2639	0.08352289902
2640	0.08351457936
2641	0.08349883724
2642	0.08348990625
2643	0.0834739971
2644	0.08346328752
2645	0.08345021338
2646	0.08343775674
2647	0.08342182222
2648	0.08340809696
2649	0.08339878487
2650	0.08338807929
2651	0.08338369603
2652	0.0833731896
2653	0.08336205475
2654	0.08334992181
2655	0.08334302469
2656	0.08333292257
2657	0.08331999212
2658	0.08330897531
2659	0.08329341081
2660	0.08327763714
2661	0.08326216945
2662	0.08324619231
2663	0.08322768008
2664	0.08321217486
2665	0.08320226552
2666	0.08318822441
2667	0.08317421442
2668	0.08316437628
2669	0.08315321868
2670	0.08314017043
2671	0.08312915414
2672	0.08311470269
2673	0.08310115199
2674	0.08308718193
2675	0.08308105116
2676	0.08307660197
2677	0.08306139773
2678	0.08305015332
2679	0.0830372669
2680	0.0830169157
2681	0.08300092361
2682	0.08298627043
2683	0.08297790932
2684	0.08296748753
2685	0.08295485246
2686	0.08293924612
2687	0.08292756353
2688	0.08291678946
2689	0.0828979802
2690	0.08289216791
2691	0.08288009467
2692	0.08287072182
2693	0.08285525196
2694	0.08284662408
2695	0.08283275546
2696	0.08281666048
2697	0.08281155485
2698	0.08279581699
2699	0.08278039089
2700	0.08276492621
2701	0.08274931191
2702	0.08274067958
2703	0.08272682221
2704	0.08271775239
2705	0.08270367063
2706	0.08268935728
2707	0.08267404474
2708	0.08266077463
2709	0.08265408384
2710	0.08264175016
2711	0.08263098434
2712	0.08262156283
2713	0.0826081443
2714	0.08259737304
2715	0.08258442887
2716	0.08257573851
2717	0.08256360459
2718	0.08255247394
2719	0.08254142996
2720	0.0825275045
2721	0.08251277499
2722	0.08250051699
2723	0.08248966267
2724	0.08248456333
2725	0.08247072486
2726	0.08245562747
2727	0.08243901167
2728	0.08243136461
2729	0.08242169457
2730	0.08241436713
2731	0.08240075445
2732	0.08239011958
2733	0.08237766256
2734	0.08236376259
2735	0.08235096614
2736	0.08233813101
2737	0.08232461846
2738	0.08231043381
2739	0.08230104796
2740	0.08229147365
2741	0.0822810847
2742	0.08227018407
2743	0.08226019237
2744	0.08224743057
2745	0.08223726384
2746	0.0822267256
2747	0.08221180363
2748	0.08219871635
2749	0.08219186295
2750	0.08218215314
2751	0.08217264474
2752	0.08215783688
2753	0.0821444161
2754	0.08213497206
2755	0.08212314288
2756	0.08210755
2757	0.0820971167
2758	0.08209256297
2759	0.08208466985
2760	0.08207032737
2761	0.08205822912
2762	0.08205267505
2763	0.08203930248
2764	0.08202855489
2765	0.08201358118
2766	0.08199850507
2767	0.0819914143
2768	0.081981668
2769	0.08197148006
2770	0.08195160427
2771	0.08194237315
2772	0.08193068337
2773	0.0819207128
2774	0.08190495529
2775	0.0818906587
2776	0.08188076676
2777	0.08187067904
2778	0.08185545762
2779	0.08183887818
2780	0.08183033853
2781	0.08181932958
2782	0.08180891074
2783	0.0817925483
2784	0.08178443851
2785	0.08176940235
2786	0.08176347919
2787	0.0817531841
2788	0.08174605414
2789	0.08172800028
2790	0.08172167531
2791	0.08170870179
2792	0.08169801755
2793	0.08168899876
2794	0.08168154368
2795	0.08167060555
2796	0.08165866447
2797	0.08164712717
2798	0.0816355664
2799	0.08162090441
2800	0.08160255835
2801	0.08159626321
2802	0.08158707538
2803	0.08156985032
2804	0.0815553202
2805	0.08154044667
2806	0.08152956383
2807	0.08152461149
2808	0.08150985842
2809	0.08149736818
2810	0.0814840661
2811	0.08147267294
2812	0.08146219634
2813	0.0814477526
2814	0.08144237599
2815	0.08143223926
2816	0.08141875437
2817	0.08141387668
2818	0.08140012624
2819	0.08138887551
2820	0.08137853164
2821	0.08137019023
2822	0.08135675537
2823	0.0813448893
2824	0.08133431191
2825	0.08131979287
2826	0.08131106335
2827	0.08130298022
2828	0.0812902734
2829	0.08128282335
2830	0.08127027402
2831	0.08126565865
2832	0.08125130717
2833	0.08124546232
2834	0.08123566533
2835	0.08122517215
2836	0.08121191553
2837	0.08120453545
2838	0.08119051906
2839	0.08118414023
2840	0.08116813209
2841	0.08116328078
2842	0.08114971377
2843	0.08114244629
2844	0.08112308659
2845	0.08111501895
2846	0.08110762197
2847	0.08109689929
2848	0.08108311901
2849	0.08107754806
2850	0.08106614326
2851	0.08105403655
2852	0.08104383198
2853	0.08103489135
2854	0.08102188868
2855	0.08101129303
2856	0.08099678683
2857	0.08099108587
2858	0.0809780133
2859	0.08097184967
2860	0.08096797423
2861	0.08096049675
2862	0.08095279975
2863	0.08093823859
2864	0.08092561376
2865	0.08091670517
2866	0.08090088257
2867	0.08088175341
2868	0.08087181642
2869	0.08086063608
2870	0.08084168661
2871	0.08083119687
2872	0.08081832552
2873	0.08081299008
2874	0.08080815052
2875	0.08079530644
2876	0.08078416025
2877	0.08077440289
2878	0.08076280734
2879	0.08075266834
2880	0.08073993369
2881	0.08073064493
2882	0.08071769028
2883	0.08070483572
2884	0.08069144211
2885	0.08067934071
2886	0.0806660892
2887	0.0806615774
2888	0.08064895932
2889	0.0806319374
2890	0.08061769233
2891	0.08060511063
2892	0.08059602203
2893	0.0805865284
2894	0.08056999361
2895	0.08055945843
2896	0.08054745146
2897	0.08053382588
2898	0.08052258921
2899	0.08051074974
2900	0.0805020836
2901	0.08049431379
2902	0.0804824766
2903	0.08046869113
2904	0.0804588297
2905	0.08045406742
2906	0.0804480018
2907	0.08043536053
2908	0.08042133935
2909	0.08040260319
2910	0.08038856264
2911	0.08037300312
2912	0.08036112501
2913	0.08034719189
2914	0.08033822046
